hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,raining
14,26.55,26.55,26.55,1013.0,87,2.24,82,True
18,26.33,26.33,26.33,1004.0,87,1.05,69,True
0,25.04,25.04,25.04,1012.0,88,4.17,112,True
11,27.34,27.34,27.34,1010.0,85,5.02,128,True
13,27.08,27.08,27.08,1011.0,86,2.93,264,True
12,24.9,24.8,25.0,1008.0,96,1.5,40,True
23,24.06,24.0,24.1,1010.2,94,11.8,270,True
14,26.72,26.72,26.72,1014.0,86,6.81,106,True
6,27.64,27.64,27.64,1007.0,84,2.56,173,True
16,26.5,26.5,26.5,1010.4,78,4.6,120,True
0,26.69,26.69,26.69,1010.0,86,6.94,286,True
20,24.1,24.0,24.2,1009.8,98,1.5,270,True
20,27.0,27.0,27.0,1008.1,88,1.53,250,True
17,26.4,26.4,26.4,1010.6,90,3.58,123,True
14,25.4,25.4,25.4,1009.6,86,1.0,150,True
14,25.87,25.87,25.87,1013.0,88,3.59,119,True
9,26.37,26.37,26.37,1010.0,86,3.06,241,True
5,27.37,27.37,27.37,1009.0,84,3.13,256,True
21,25.48,25.48,25.48,1011.0,89,2.75,266,True
21,25.2,25.2,25.2,1009.1,91,2.25,111,True
10,27.08,27.08,27.08,1009.0,86,1.33,74,True
18,25.56,25.56,25.56,1012.0,93,2.98,118,True
0,27.1,27.0,27.2,1010.2,88,2.6,340,True
22,23.96,23.9,24.0,1009.0,94,0.5,0,True
0,28.0,28.0,28.0,1010.0,88,4.1,270,True
11,26.08,26.08,26.08,1009.0,88,7.81,299,True
2,26.6,26.6,26.6,1010.8,92,3.6,290,True
12,26.0,26.0,26.0,1010.3,91,1.69,95,True
22,24.82,24.7,25.0,1010.2,94,4.8,250,True
2,27.95,27.95,27.95,1010.0,84,1.39,212,True
22,26.68,26.68,26.68,1010.0,87,7.03,100,True
17,25.62,25.62,25.62,1010.0,90,3.02,269,True
23,26.4,26.4,26.4,1010.0,81,4.95,105,True
1,25.0,25.0,25.0,1010.8,88,11.3,280,True
4,26.74,26.74,26.74,1010.0,86,4.75,114,True
19,27.02,27.02,27.02,1009.0,86,2.19,117,True
4,25.55,25.55,25.55,1009.0,89,3.2,233,True
21,26.0,26.0,26.0,1007.8,88,2.1,180,True
10,25.61,25.61,25.61,1010.0,80,7.76,119,True
21,25.27,25.27,25.27,1009.0,91,2.78,246,True
21,24.69,24.69,24.69,1009.0,89,6.3,113,True
17,26.0,26.0,26.0,1006.0,88,7.7,280,True
6,26.0,26.0,26.0,1007.1,92,5.7,270,True
21,25.78,25.78,25.78,1012.0,82,6.15,115,True
19,26.77,26.77,26.77,1009.0,87,2.43,125,True
7,27.88,27.8,28.0,1005.1,78,7.2,270,True
21,25.2,25.2,25.2,1008.1,93,3.1,100,True
14,26.0,26.0,26.0,1010.2,94,5.1,250,True
3,26.54,26.54,26.54,1012.0,86,0.35,266,True
14,25.11,25.0,25.3,1009.0,94,1.0,0,True
1,25.99,25.99,25.99,1012.0,90,1.13,234,True
23,26.53,26.0,27.4,1007.0,88,4.1,280,True
9,27.4,27.4,27.4,1006.1,85,4.6,250,True
12,26.0,26.0,26.0,1008.1,80,3.1,140,True
21,25.97,25.9,26.0,1010.0,83,5.1,70,True
22,25.08,25.0,25.2,1007.0,94,1.03,0,True
10,26.22,25.0,27.4,1010.0,94,2.99,119,True
23,24.25,24.25,24.25,1013.0,85,6.93,108,True
20,27.64,27.4,28.0,1007.0,83,3.6,300,True
22,26.35,26.35,26.35,1007.0,88,6.78,283,True
6,24.2,24.2,24.2,1011.9,98,1.5,80,True
1,26.6,26.6,26.6,1009.0,88,3.29,278,True
0,27.6,27.6,27.6,1008.1,77,7.7,280,True
2,27.03,27.03,27.03,1013.0,82,2.01,290,True
7,27.2,27.2,27.2,1012.2,82,2.1,250,True
13,25.49,25.49,25.49,1012.0,91,4.81,258,True
19,28.04,28.0,28.1,1006.0,84,9.26,290,True
18,26.1,26.1,26.1,1007.1,90,3.1,340,True
0,26.65,26.65,26.65,1010.0,84,4.81,108,True
7,26.27,26.27,26.27,1009.0,84,3.3,200,True
12,27.61,27.61,27.61,1009.0,85,6.09,274,True
20,24.8,24.8,24.8,1006.2,98,3.1,288,True
1,26.85,26.85,26.85,1010.0,84,1.42,245,True
1,27.08,27.0,27.2,1010.0,88,2.6,260,True
13,24.97,24.97,24.97,1015.0,83,5.13,126,True
10,25.94,24.2,27.0,1007.0,84,3.6,210,True
4,26.11,26.11,26.11,1009.0,88,5.23,261,True
0,25.6,25.6,25.6,1007.0,96,1.67,102,True
7,27.11,27.0,27.2,1010.2,83,4.1,100,True
5,26.81,26.81,26.81,1009.0,85,4.25,133,True
6,25.2,25.2,25.2,1012.0,86,5.12,144,True
0,26.21,26.21,26.21,1010.0,85,1.94,251,True
15,25.13,25.0,25.4,1010.0,94,1.54,20,True
22,26.5,26.5,26.5,1008.0,85,1.31,260,True
12,27.43,27.43,27.43,1008.0,80,1.36,354,True
2,25.0,25.0,25.0,1010.8,94,1.5,220,True
21,25.55,25.55,25.55,1012.0,89,5.71,113,True
17,25.36,25.0,25.6,1010.2,94,4.6,300,True
7,27.8,27.8,27.8,1004.0,80,6.58,272,True
23,27.3,27.0,27.8,1010.0,88,2.6,350,True
23,25.98,25.98,25.98,1008.0,88,6.54,258,True
1,27.27,26.8,28.0,1009.1,83,4.1,300,True
3,29.7,29.4,30.0,1008.1,82,5.1,290,True
18,28.03,28.0,28.1,1006.3,83,6.2,270,True
2,27.09,27.09,27.09,1012.0,87,4.05,122,True
2,26.83,26.83,26.83,1010.0,83,0.62,174,True
12,26.2,26.2,26.2,1008.2,86,3.6,270,True
21,26.65,26.65,26.65,1010.0,87,2.77,111,True
18,25.4,25.4,25.4,1008.1,93,2.28,329,True
23,27.38,27.0,28.0,1008.0,89,0.51,0,True
17,25.42,25.42,25.42,1006.0,91,6.89,268,True
11,27.71,27.71,27.71,1007.0,81,1.65,40,True
0,25.76,25.76,25.76,1011.0,90,5.64,108,True
13,25.85,25.85,25.85,1010.0,88,1.39,59,True
14,26.0,26.0,26.0,1009.1,94,2.1,310,True
0,25.65,25.65,25.65,1010.0,89,1.84,286,True
0,25.62,25.62,25.62,1011.0,88,1.31,132,True
18,28.2,28.2,28.2,1004.7,79,5.7,260,True
22,24.8,24.8,24.8,1006.2,96,2.1,90,True
16,25.4,25.4,25.4,1013.0,85,4.22,133,True
14,26.19,26.0,26.5,1010.0,100,4.6,60,True
8,27.2,27.2,27.2,1008.0,83,4.6,136,True
7,25.6,25.6,25.6,1011.0,84,5.12,148,True
21,26.83,26.83,26.83,1010.0,76,5.01,254,True
4,29.66,29.1,30.0,1010.0,79,6.2,110,True
9,29.0,29.0,29.0,1009.0,83,1.5,0,True
13,27.6,27.6,27.6,1008.1,87,6.7,250,True
0,25.22,25.22,25.22,1015.0,87,5.19,103,True
23,26.21,26.21,26.21,1010.0,86,0.61,198,True
7,25.5,25.5,25.5,1010.0,91,4.86,144,True
18,24.8,24.8,24.8,1008.1,96,2.73,284,True
20,26.18,26.0,26.3,1010.0,94,1.5,110,True
21,26.0,26.0,26.0,1007.0,92,4.32,118,True
16,25.83,25.83,25.83,1010.0,89,2.96,89,True
16,26.82,26.82,26.82,1009.0,87,1.86,130,True
16,25.74,25.3,26.0,1009.0,94,2.1,60,True
1,26.39,26.0,27.0,1008.1,83,4.6,270,True
20,25.82,25.82,25.82,1008.0,90,5.5,281,True
8,27.11,27.11,27.11,1006.0,85,6.07,243,True
4,26.62,26.62,26.62,1010.0,87,1.71,260,True
9,29.6,29.6,29.6,1006.1,78,1.5,80,True
9,28.05,28.0,28.1,1009.0,83,2.1,250,True
7,26.38,26.38,26.38,1007.0,88,3.02,205,True
4,25.86,25.86,25.86,1011.0,88,4.81,257,True
21,25.17,25.0,25.5,1009.0,100,1.03,0,True
0,26.47,26.47,26.47,1011.0,81,6.52,109,True
1,25.7,25.5,26.0,1010.2,88,8.7,270,True
18,27.5,27.5,27.5,1008.1,88,2.9,88,True
1,26.7,25.2,29.0,1010.2,74,2.6,80,True
17,24.82,24.7,25.0,1010.2,88,1.39,167,True
17,24.61,24.61,24.61,1012.0,88,6.09,134,True
14,25.66,25.1,26.0,1011.0,94,1.0,0,True
3,27.4,27.4,27.4,1008.1,78,5.1,290,True
13,26.13,25.0,28.0,1011.0,94,6.2,60,True
18,26.08,26.08,26.08,1010.0,88,0.99,146,True
21,25.8,25.8,25.8,1009.6,88,2.1,140,True
22,26.3,26.3,26.3,1010.0,90,3.7,107,True
15,25.97,25.9,26.0,1007.0,94,1.5,260,True
1,25.63,25.63,25.63,1011.0,91,2.34,252,True
13,26.36,26.0,26.6,1010.2,94,2.58,117,True
20,25.62,25.62,25.62,1012.0,92,3.26,129,True
3,27.3,26.6,28.0,1012.1,81,4.1,100,True
11,26.42,26.42,26.42,1008.0,87,1.69,12,True
2,26.43,26.43,26.43,1009.0,87,4.34,278,True
20,26.4,26.4,26.4,1008.5,88,3.69,272,True
15,27.7,27.4,28.0,1006.8,83,4.6,260,True
15,27.0,27.0,27.0,1009.8,85,1.5,160,True
9,26.84,26.84,26.84,1010.0,83,1.24,66,True
0,26.31,26.31,26.31,1010.0,83,3.71,261,True
15,25.44,25.44,25.44,1013.0,89,0.63,199,True
13,24.64,24.4,25.0,1008.1,100,1.74,268,True
6,26.57,26.57,26.57,1011.0,88,3.3,196,True
15,25.91,25.91,25.91,1013.0,85,1.52,273,True
4,24.81,24.5,25.0,1009.0,94,1.54,150,True
21,26.26,26.26,26.26,1011.0,86,4.31,101,True
0,25.6,25.6,25.6,1010.8,91,3.69,281,True
23,25.1,25.1,25.1,1013.0,90,5.79,107,True
19,27.94,27.9,28.0,1008.1,88,3.1,100,True
21,24.05,24.05,24.05,1013.0,79,8.05,111,True
14,26.52,26.52,26.52,1012.0,90,1.47,131,True
21,27.21,27.21,27.21,1008.0,85,6.05,102,True
19,25.0,25.0,25.0,1008.1,100,3.1,120,True
14,26.76,26.6,27.0,1009.1,83,3.1,250,True
19,26.6,26.6,26.6,1009.7,95,2.59,104,True
15,26.0,26.0,26.0,1009.1,88,3.6,300,True
7,25.42,25.42,25.42,1007.0,93,8.86,263,True
2,29.0,29.0,29.0,1010.8,79,3.04,262,True
11,26.61,26.61,26.61,1010.0,85,2.03,75,True
21,24.1,24.1,24.1,1006.2,95,2.6,310,True
21,26.91,26.91,26.91,1008.0,84,3.32,294,True
21,25.63,25.63,25.63,1011.0,88,5.59,110,True
7,26.95,26.95,26.95,1007.0,86,3.53,126,True
1,26.9,26.9,26.9,1013.0,84,6.0,111,True
17,25.04,25.04,25.04,1012.0,87,4.11,132,True
11,27.43,27.43,27.43,1011.0,83,5.42,119,True
21,26.05,26.05,26.05,1010.0,86,5.4,284,True
15,26.0,26.0,26.0,1010.2,94,3.1,250,True
21,26.93,26.8,27.0,1011.0,94,3.6,110,True
14,25.84,25.84,25.84,1014.0,85,4.06,113,True
20,25.3,25.3,25.3,1009.9,94,3.6,260,True
21,26.18,26.18,26.18,1008.0,88,7.64,275,True
12,27.93,27.8,28.0,1010.0,83,1.94,17,True
15,28.0,28.0,28.0,1008.2,84,4.1,130,True
17,26.57,26.57,26.57,1010.0,85,4.54,278,True
17,24.94,24.9,25.0,1009.1,88,3.6,320,True
15,24.8,24.8,24.8,1012.9,96,3.1,120,True
20,26.69,26.69,26.69,1009.0,84,5.4,278,True
11,25.8,25.8,25.8,1009.0,91,5.47,270,True
23,26.06,26.06,26.06,1013.0,85,1.01,236,True
2,26.97,26.97,26.97,1008.0,82,2.63,318,True
0,25.2,25.2,25.2,1010.2,93,3.52,270,True
22,25.85,25.6,26.0,1008.0,88,4.1,280,True
0,25.8,25.8,25.8,1006.5,86,1.5,10,True
14,24.92,24.8,25.0,1013.0,94,1.5,240,True
20,25.22,25.22,25.22,1009.0,90,1.5,162,True
23,25.64,25.64,25.64,1012.0,82,1.77,240,True
1,27.0,27.0,27.0,1012.9,88,3.9,262,True
3,24.17,24.17,24.17,1014.0,85,6.74,129,True
14,27.13,27.13,27.13,1011.0,89,5.49,109,True
17,25.23,25.0,25.6,1012.0,89,4.63,100,True
15,25.15,25.15,25.15,1014.0,90,0.97,340,True
14,26.56,26.56,26.56,1012.0,90,4.91,97,True
23,25.25,25.25,25.25,1013.0,86,6.64,109,True
19,26.73,26.0,27.2,1009.0,94,0.5,0,True
9,27.25,27.0,27.5,1006.1,88,7.7,250,True
10,26.85,26.7,27.0,1005.3,88,7.7,270,True
18,26.33,26.33,26.33,1010.0,81,6.09,109,True
21,23.88,23.88,23.88,1012.0,78,7.91,110,True
21,27.0,27.0,27.0,1009.3,90,1.55,98,True
12,26.25,26.0,26.5,1010.8,89,3.62,80,True
5,27.52,27.52,27.52,1007.0,86,6.39,116,True
8,27.7,27.7,27.7,1008.0,80,6.71,274,True
20,25.34,25.34,25.34,1010.0,89,2.44,145,True
21,25.4,25.4,25.4,1007.6,89,10.3,270,True
20,26.1,26.0,26.2,1008.1,94,6.2,110,True
14,26.75,26.75,26.75,1012.0,84,3.24,229,True
21,24.0,24.0,24.0,1009.7,94,5.55,263,True
11,26.4,26.4,26.4,1007.3,89,4.1,310,True
13,25.08,25.0,25.2,1011.0,94,2.1,100,True
0,25.77,25.77,25.77,1009.0,88,3.16,242,True
8,27.88,27.8,28.0,1006.1,83,2.1,210,True
3,27.2,27.2,27.2,1008.1,92,3.6,280,True
13,26.18,24.0,27.6,1010.8,94,1.5,360,True
23,25.85,25.85,25.85,1010.0,90,6.04,106,True
8,25.4,25.4,25.4,1004.5,91,1.5,270,True
20,28.0,28.0,28.0,1011.0,78,4.6,120,True
3,26.76,26.76,26.76,1011.0,84,4.33,266,True
23,25.0,25.0,25.0,1008.1,94,2.1,260,True
16,26.15,25.6,27.0,1009.1,91,3.1,100,True
23,24.67,24.0,25.1,1009.1,100,1.99,267,True
2,25.0,25.0,25.0,1010.8,94,2.07,261,True
21,25.97,25.9,26.0,1006.0,83,2.1,230,True
19,24.93,24.93,24.93,1013.0,83,7.19,123,True
19,27.8,27.8,27.8,1004.4,82,4.1,100,True
16,25.0,25.0,25.0,1007.1,100,2.1,310,True
19,26.3,26.3,26.3,1007.4,90,5.1,280,True
17,25.97,25.97,25.97,1011.0,87,2.09,233,True
22,25.3,25.3,25.3,1009.4,90,5.7,270,True
16,25.81,25.5,26.0,1012.0,89,3.6,340,True
23,26.42,26.0,27.1,1004.0,94,9.77,290,True
19,25.12,25.12,25.12,1012.0,83,7.17,104,True
21,27.0,27.0,27.0,1006.7,88,4.1,290,True
21,26.0,26.0,26.0,1007.1,94,7.7,290,True
9,25.7,25.7,25.7,1007.1,90,1.96,268,True
3,27.8,27.8,27.8,1012.9,78,4.01,120,True
3,26.1,26.1,26.1,1013.0,86,3.52,137,True
15,26.89,26.89,26.89,1011.0,86,1.2,150,True
13,26.42,26.42,26.42,1010.0,87,5.58,265,True
1,27.36,26.3,28.0,1008.0,84,3.09,330,True
6,26.0,26.0,26.0,1009.0,94,5.1,260,True
11,26.0,26.0,26.0,1008.1,94,2.18,276,True
23,25.68,25.68,25.68,1011.0,86,3.5,130,True
21,24.07,24.07,24.07,1013.0,86,1.45,104,True
16,25.75,25.75,25.75,1012.0,89,2.24,313,True
8,28.79,28.0,30.0,1007.1,74,1.5,130,True
11,26.01,26.01,26.01,1008.0,90,5.63,278,True
19,23.8,23.8,23.8,1007.1,97,3.1,320,True
17,24.79,24.79,24.79,1014.0,84,7.55,109,True
19,27.15,27.0,27.4,1004.0,79,6.17,290,True
20,23.6,23.6,23.6,1009.1,97,3.6,180,True
2,25.96,25.9,26.0,1010.0,88,2.1,50,True
20,24.73,24.0,25.1,1009.0,94,2.44,102,True
1,28.66,28.1,29.0,1010.0,83,4.6,100,True
8,28.74,28.0,30.0,1008.0,83,5.3,133,True
20,26.2,26.0,26.4,1003.5,84,2.6,300,True
9,27.77,27.77,27.77,1008.0,81,2.08,250,True
20,25.0,25.0,25.0,1010.2,91,3.1,70,True
22,24.7,24.5,25.0,1012.9,94,2.36,121,True
23,25.73,25.73,25.73,1009.0,88,3.67,257,True
0,26.8,26.8,26.8,1006.1,90,4.6,290,True
8,27.75,27.0,29.0,1008.0,88,3.6,290,True
21,25.15,25.0,25.3,1005.8,94,3.6,290,True
10,27.15,27.15,27.15,1005.0,84,8.49,279,True
22,26.37,26.37,26.37,1009.0,88,1.48,253,True
4,24.0,24.0,24.0,1013.9,100,3.1,110,True
18,25.56,25.56,25.56,1009.0,90,6.18,123,True
17,25.0,25.0,25.0,1008.1,94,2.6,150,True
13,26.0,26.0,26.0,1012.9,94,6.2,280,True
14,24.2,24.2,24.2,1014.0,88,0.79,95,True
13,25.08,25.0,25.2,1007.0,94,3.1,320,True
3,25.85,25.85,25.85,1014.0,86,2.87,117,True
13,26.51,26.51,26.51,1012.0,85,3.19,92,True
8,23.45,23.0,24.2,1007.0,94,2.57,210,True
3,24.44,24.0,25.56,1011.0,94,3.1,360,True
21,25.61,25.61,25.61,1008.0,88,4.78,258,True
23,26.14,26.14,26.14,1012.0,90,4.73,127,True
1,25.82,25.7,26.0,1014.0,88,6.7,120,True
20,23.6,23.6,23.6,1007.1,95,3.6,270,True
22,25.0,25.0,25.0,1007.1,94,6.2,270,True
10,25.4,25.4,25.4,1008.1,93,4.1,330,True
5,27.12,27.0,27.2,1010.2,88,7.7,270,True
4,27.02,27.02,27.02,1008.0,85,2.98,243,True
21,26.6,26.6,26.6,1009.2,83,5.1,280,True
21,25.62,25.62,25.62,1008.0,87,2.0,272,True
20,25.32,25.32,25.32,1009.0,88,2.17,122,True
8,26.53,26.53,26.53,1010.0,88,1.74,91,True
15,26.2,26.2,26.2,1009.1,92,2.1,270,True
17,27.5,27.0,28.0,1009.0,88,4.45,102,True
1,26.33,25.9,27.0,1014.0,88,3.1,60,True
10,26.67,26.67,26.67,1011.0,82,6.29,132,True
13,25.77,25.4,26.0,1009.0,94,1.54,20,True
19,26.2,26.2,26.2,1010.2,93,1.09,118,True
23,27.83,27.0,29.2,1010.0,88,2.6,60,True
19,26.0,26.0,26.0,1006.0,88,7.7,270,True
7,31.24,31.0,31.4,1007.1,74,4.1,270,True
3,28.95,28.9,29.0,1010.7,80,2.6,90,True
11,25.61,25.0,26.0,1010.0,94,2.1,260,True
4,27.0,27.0,27.0,1011.0,83,2.6,260,True
1,26.48,26.48,26.48,1008.0,87,9.87,276,True
12,27.7,27.7,27.7,1007.1,85,9.8,280,True
21,26.1,26.1,26.1,1009.0,90,3.4,104,True
12,25.64,25.64,25.64,1011.0,86,2.66,143,True
22,25.78,25.78,25.78,1012.0,85,5.99,108,True
20,25.0,25.0,25.0,1007.1,98,4.95,281,True
11,27.12,27.0,27.2,1009.0,83,4.1,270,True
15,26.33,26.33,26.33,1011.0,89,4.39,103,True
6,30.05,30.0,30.1,1007.0,79,6.7,270,True
23,27.0,27.0,27.0,1009.1,87,3.6,300,True
4,26.92,26.92,26.92,1009.0,86,6.1,280,True
8,25.58,25.58,25.58,1009.0,88,4.42,137,True
5,27.2,27.2,27.2,1006.1,92,3.1,260,True
20,25.49,25.49,25.49,1007.0,91,11.64,282,True
11,23.63,23.63,23.63,1013.0,80,3.92,153,True
15,26.0,26.0,26.0,1010.2,94,1.5,60,True
16,25.6,25.6,25.6,1011.5,91,4.6,330,True
21,24.64,24.64,24.64,1010.0,90,0.59,133,True
10,26.0,26.0,26.0,1011.9,100,2.6,290,True
1,27.55,26.8,28.0,1010.0,83,2.6,110,True
20,25.25,25.25,25.25,1014.0,88,3.68,132,True
2,25.65,25.65,25.65,1009.0,91,4.58,271,True
18,26.39,26.39,26.39,1010.0,87,6.78,116,True
2,26.38,26.38,26.38,1012.0,88,5.35,130,True
20,23.69,23.69,23.69,1013.0,84,4.92,111,True
23,26.75,26.75,26.75,1012.0,83,1.93,85,True
14,27.09,27.09,27.09,1012.0,83,1.93,272,True
8,27.12,27.0,27.2,1004.1,88,2.1,330,True
1,25.22,25.0,25.4,1013.9,88,1.5,80,True
9,27.42,27.42,27.42,1007.0,83,2.74,244,True
7,27.44,27.44,27.44,1007.0,85,5.05,145,True
4,25.0,25.0,25.0,1009.1,94,2.1,80,True
19,25.0,25.0,25.0,1009.1,94,3.44,84,True
22,23.9,23.9,23.9,1010.1,93,4.22,82,True
10,26.47,26.47,26.47,1012.0,85,2.05,232,True
3,29.9,29.7,30.0,1012.0,74,4.6,300,True
10,25.6,25.6,25.6,1010.6,93,3.1,310,True
7,26.58,26.3,27.0,1006.1,83,4.1,250,True
10,26.0,26.0,26.0,1008.0,89,3.6,270,True
12,26.67,26.67,26.67,1009.0,86,4.23,249,True
21,25.4,25.4,25.4,1011.0,90,4.3,112,True
8,26.69,26.69,26.69,1007.0,86,0.9,269,True
22,24.42,24.42,24.42,1012.0,79,5.61,110,True
0,26.83,26.5,27.0,1007.0,89,8.23,290,True
23,25.0,25.0,25.0,1010.0,77,4.54,89,True
14,26.0,26.0,26.0,1011.9,94,3.1,350,True
18,24.78,24.78,24.78,1013.0,89,7.1,106,True
10,27.3,27.3,27.3,1009.0,85,4.09,243,True
9,28.87,28.6,29.0,1007.0,79,2.6,150,True
17,25.34,25.0,25.9,1013.0,94,0.5,0,True
5,26.8,26.8,26.8,1010.8,72,5.7,310,True
17,26.19,26.19,26.19,1013.0,90,3.9,108,True
8,26.19,26.0,26.5,1007.0,94,5.14,300,True
15,25.94,25.94,25.94,1010.0,89,2.7,91,True
1,27.27,26.8,28.0,1009.1,78,6.2,280,True
2,26.73,26.0,27.2,1013.0,88,4.1,260,True
15,28.0,28.0,28.0,1010.2,87,3.6,260,True
11,26.79,26.79,26.79,1010.0,82,2.46,210,True
21,24.2,24.2,24.2,1006.6,95,3.31,90,True
18,26.0,26.0,26.0,1013.0,89,1.03,0,True
5,27.8,27.8,27.8,1007.1,84,7.2,260,True
11,24.6,24.6,24.6,1010.2,89,2.1,100,True
6,25.44,25.44,25.44,1009.0,91,3.57,150,True
21,25.14,25.14,25.14,1011.0,87,6.42,135,True
5,26.16,26.16,26.16,1012.0,87,5.36,247,True
3,26.16,26.16,26.16,1012.0,85,1.86,94,True
16,25.08,25.0,25.2,1011.0,88,1.0,0,True
23,25.0,25.0,25.0,1011.9,94,3.1,360,True
18,28.2,28.2,28.2,1007.0,78,5.7,280,True
10,29.26,29.0,29.7,1008.0,79,5.14,100,True
11,27.0,27.0,27.0,1007.1,83,4.6,270,True
10,26.8,26.8,26.8,1006.0,85,7.73,289,True
2,24.63,24.63,24.63,1015.0,82,5.62,116,True
4,28.46,28.1,29.0,1010.2,83,5.7,270,True
4,26.08,26.0,26.2,1011.0,100,2.1,230,True
10,27.24,27.24,27.24,1006.0,84,4.26,253,True
7,27.59,26.9,28.0,1006.0,88,1.5,270,True
1,24.76,24.6,25.0,1010.8,94,3.94,284,True
22,24.0,24.0,24.0,1010.2,94,4.6,270,True
12,25.0,25.0,25.0,1005.1,98,4.1,30,True
11,27.08,27.08,27.08,1009.0,87,4.94,101,True
0,26.05,26.05,26.05,1013.0,84,5.23,112,True
20,24.88,24.8,25.0,1012.9,94,1.65,133,True
10,27.25,27.25,27.25,1007.0,87,4.1,105,True
4,28.91,28.2,30.0,1010.8,74,3.1,160,True
21,25.99,25.99,25.99,1008.0,87,2.64,106,True
17,26.66,26.66,26.66,1006.0,85,0.37,321,True
4,29.79,29.0,31.0,1005.1,70,2.6,120,True
19,26.6,26.6,26.6,1010.3,92,3.1,330,True
21,27.5,27.5,27.5,1004.9,78,6.7,210,True
16,25.89,25.89,25.89,1010.0,89,2.63,115,True
10,27.12,27.12,27.12,1010.0,85,0.17,17,True
23,25.82,25.82,25.82,1013.0,87,2.8,121,True
20,25.8,25.8,25.8,1008.6,87,6.2,290,True
22,26.0,26.0,26.0,1007.1,88,4.1,310,True
19,24.55,24.55,24.55,1011.0,88,0.77,164,True
3,30.0,30.0,30.0,1011.8,67,4.1,110,True
6,29.6,29.6,29.6,1006.1,75,5.1,260,True
9,26.56,26.56,26.56,1009.0,86,3.35,286,True
4,25.51,25.51,25.51,1012.0,86,6.87,120,True
0,26.61,25.9,28.0,1012.0,69,3.0,280,True
12,25.0,25.0,25.0,1009.0,94,6.2,290,True
12,24.9,24.8,25.0,1009.1,100,3.1,240,True
1,25.0,25.0,25.0,1009.1,94,4.1,240,True
15,26.2,26.0,26.4,1009.1,88,1.5,290,True
22,25.71,25.71,25.71,1009.0,90,1.26,247,True
20,25.4,25.4,25.4,1010.2,91,2.1,50,True
21,26.83,26.5,27.0,1012.0,88,2.1,320,True
13,26.84,26.84,26.84,1009.0,85,2.74,143,True
19,26.0,26.0,26.0,1009.1,73,2.6,110,True
20,25.41,25.41,25.41,1010.0,79,6.04,119,True
23,25.45,24.0,26.4,1010.8,94,4.1,270,True
13,27.0,27.0,27.0,1010.8,94,1.93,30,True
8,29.12,27.9,31.0,1006.1,66,4.1,270,True
10,27.4,27.4,27.4,1008.4,84,1.5,320,True
13,23.0,23.0,23.0,1011.9,94,4.1,20,True
19,26.02,26.02,26.02,1010.0,86,6.67,102,True
7,26.57,26.57,26.57,1010.0,86,3.05,114,True
2,27.34,27.0,27.9,1007.0,88,1.0,0,True
23,27.7,27.7,27.7,1009.8,82,0.88,58,True
18,26.33,26.33,26.33,1008.0,87,7.59,302,True
23,24.45,23.0,25.4,1008.1,100,2.05,122,True
17,26.39,26.0,27.0,1008.1,94,2.1,90,True
21,25.76,25.76,25.76,1010.0,90,3.08,113,True
16,26.21,26.21,26.21,1013.0,89,2.03,101,True
8,26.95,26.95,26.95,1005.0,86,2.13,172,True
18,24.6,24.6,24.6,1007.8,91,2.6,60,True
21,26.27,26.27,26.27,1012.0,89,3.8,96,True
4,26.0,26.0,26.0,1008.1,88,4.1,240,True
15,26.39,26.0,27.0,1007.2,88,2.1,360,True
23,24.01,24.01,24.01,1014.0,80,6.57,109,True
14,25.38,25.38,25.38,1014.0,84,5.59,121,True
21,25.6,25.6,25.6,1005.0,90,1.5,230,True
3,27.75,27.5,28.0,1013.0,83,2.6,60,True
10,28.5,28.5,28.5,1004.9,81,1.5,90,True
14,27.24,27.0,27.4,1008.1,88,6.2,270,True
16,25.39,25.39,25.39,1011.0,88,0.72,295,True
16,24.47,24.47,24.47,1012.0,85,1.96,105,True
2,25.22,25.22,25.22,1015.0,82,6.44,114,True
23,25.79,25.79,25.79,1009.0,89,2.44,226,True
4,29.15,28.6,30.0,1006.1,74,6.7,260,True
12,28.6,28.6,28.6,1000.9,79,8.2,260,True
21,24.75,24.75,24.75,1014.0,89,5.58,107,True
19,24.0,24.0,24.0,1007.1,100,4.1,280,True
6,30.13,29.0,31.0,1007.0,79,3.15,145,True
18,26.87,26.6,27.0,1011.0,78,3.1,30,True
3,25.9,25.7,26.0,1007.0,89,3.09,250,True
19,24.5,24.5,24.5,1006.5,94,3.1,230,True
14,26.18,26.0,26.3,1009.1,83,11.3,270,True
4,26.49,25.5,28.0,1011.0,83,2.6,120,True
13,26.19,26.19,26.19,1011.0,87,4.44,276,True
23,26.22,26.22,26.22,1010.0,86,1.77,221,True
3,29.6,29.6,29.6,1010.8,75,4.1,100,True
20,24.42,24.0,24.7,1010.0,100,1.0,0,True
1,25.15,24.6,26.0,1008.1,88,2.6,290,True
16,26.8,26.8,26.8,1010.0,87,7.31,105,True
12,24.0,24.0,24.0,1009.3,95,1.5,360,True
17,27.12,27.0,27.2,1010.0,88,2.1,240,True
16,24.47,24.47,24.47,1012.0,91,0.39,116,True
20,26.21,26.21,26.21,1011.0,91,4.32,124,True
18,24.0,24.0,24.0,1008.1,100,2.53,207,True
13,26.06,26.06,26.06,1012.0,87,1.24,69,True
0,24.7,24.7,24.7,1014.0,90,2.59,134,True
